,Date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Rainfall for year (in),Maximum rain per minute,Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph),Maximum gust speed (mph),Maximum heat index (°F)
709,2011-01-17,38.5,57,24.1,29.6,9.7,15.7,328,0.11,0.11,0.01,45.1,31.6,82,34,29.820,29.538,25.3,39.1,45.1
710,2011-01-18,33.3,44,13.0,29.9,13.1,20.2,323,0.11,0.11,0.00,38.3,30.3,71,28,29.964,29.768,27.6,40.3,38.3
711,2011-01-19,25.3,67,15.2,29.9,8.9,13.0,334,0.11,0.11,0.00,36.6,7.0,85,31,30.287,29.661,26.5,39.1,36.6
712,2011-01-20,18.6,55,3.0,30.3,13.5,19.1,317,0.11,0.11,0.00,31.8,0.7,81,24,30.590,29.872,34.5,51.8,31.8
713,2011-01-21,29.6,37,5.5,30.0,14.5,21.9,321,0.11,0.11,0.00,35.6,24.4,63,21,30.147,29.765,28.8,43.7,35.6
714,2011-01-22,27.4,52,11.7,29.9,10.8,16.4,332,0.11,0.11,0.00,34.4,20.2,83,32,30.132,29.626,38.0,54.1,34.4
715,2011-01-23,26.8,33,1.3,30.1,14.4,20.9,327,0.11,0.11,0.00,32.5,17.7,50,22,30.193,29.936,32.2,47.2,32.5
716,2011-01-24,23.4,37,0.2,30.2,0.0,0.0,351,0.11,0.11,0.00,31.9,14.7,55,19,30.378,29.994,0.0,0.0,31.9
717,2011-01-25,28.5,40,3.3,30.2,0.0,0.0,24,0.11,0.11,0.00,38.5,15.1,76,11,30.252,30.052,0.0,0.0,38.5
718,2011-01-26,29.9,45,8.6,30.3,0.0,0.0,343,0.11,0.11,0.00,39.3,17.2,78,23,30.425,30.108,0.0,0.0,39.3
719,2011-01-27,39.5,30,10.3,30.1,0.0,0.0,333,0.11,0.11,0.00,48.6,32.2,41,21,30.204,29.938,0.0,0.0,48.6
720,2011-01-28,43.6,32,14.2,29.9,0.0,0.0,339,0.11,0.11,0.00,57.2,26.6,58,19,30.008,29.789,0.0,0.0,57.2
721,2011-01-29,37.7,39,12.9,29.9,0.0,0.0,337,0.11,0.11,0.00,49.4,21.1,72,23,30.043,29.654,0.0,0.0,49.4
722,2011-01-30,34.4,40,10.5,29.9,0.0,0.0,344,0.11,0.11,0.00,47.6,19.1,79,20,30.011,29.707,0.0,0.0,47.6
723,2011-01-31,10.6,72,2.8,30.1,0.0,0.0,110,0.11,0.11,0.00,34.6,-5.9,86,33,30.593,29.699,0.0,0.0,34.6
724,2011-02-01,-12.1,63,-21.1,30.8,2.4,4.0,123,0.00,0.11,0.00,-6.1,-23.6,70,52,31.061,30.556,11.5,13.8,-6.1
725,2011-02-02,-11.9,60,-22.2,31.0,0.9,1.6,128,0.01,0.12,0.01,7.7,-27.7,73,35,31.204,30.855,8.1,10.4,7.7
726,2011-02-03,10.0,69,1.6,30.7,2.4,3.9,43,0.04,0.15,0.01,32.1,-16.6,81,51,30.952,30.424,17.3,25.3,32.1
727,2011-02-04,22.9,62,10.8,30.2,5.7,8.5,326,0.05,0.16,0.01,40.2,1.1,87,44,30.461,29.738,26.5,36.8,40.2
728,2011-02-05,25.9,70,17.3,29.9,3.3,5.2,334,0.08,0.19,0.01,33.1,14.0,88,46,30.087,29.706,28.8,42.6,33.1
729,2011-02-06,15.5,65,5.0,30.3,0.1,0.2,55,0.16,0.27,0.01,26.4,-1.8,85,32,30.615,30.079,2.3,4.6,26.4
730,2011-02-07,21.5,65,11.0,30.1,11.4,16.2,318,0.16,0.27,0.00,34.9,-2.4,88,41,30.526,29.806,33.4,47.2,34.9
731,2011-02-08,-0.4,72,-7.3,30.5,3.0,4.5,120,0.16,0.27,0.00,10.8,-13.0,79,61,30.805,30.026,12.7,17.3,10.8
732,2011-02-09,1.9,48,-14.8,30.7,8.0,11.4,317,0.17,0.28,0.01,19.9,-21.6,70,26,30.978,30.259,27.6,42.6,19.9
733,2011-02-10,19.7,35,-3.7,30.2,15.4,21.8,318,0.17,0.28,0.00,28.3,11.9,43,28,30.259,30.061,35.7,40.3,28.3
734,2011-02-11,27.7,40,6.2,30.2,12.6,18.1,313,0.17,0.28,0.00,34.3,21.8,45,33,30.351,30.092,35.7,35.7,34.3
735,2011-02-12,36.0,30,6.7,30.2,13.9,19.7,309,0.18,0.29,0.01,44.9,28.1,43,18,30.304,30.092,27.6,40.3,44.9
736,2011-02-13,43.4,20,4.4,29.9,12.7,19.0,327,0.18,0.29,0.00,51.0,31.3,34,14,30.157,29.808,34.5,49.5,51.0
737,2011-02-14,36.0,32,4.2,30.1,7.7,11.0,316,0.18,0.29,0.00,52.8,16.1,68,10,30.270,29.788,27.6,46.0,52.8
738,2011-02-15,44.8,19,4.3,29.8,13.3,18.7,314,0.18,0.29,0.00,54.0,35.5,36,10,29.952,29.662,27.6,40.3,54.0
739,2011-02-16,44.6,22,6.6,29.5,14.9,21.0,320,0.18,0.29,0.00,49.6,40.6,37,14,29.725,29.349,29.9,42.6,49.6
740,2011-02-17,28.3,61,15.5,29.8,6.3,9.1,328,0.18,0.29,0.00,42.1,23.0,86,27,30.201,29.343,29.9,42.6,42.1
741,2011-02-18,30.3,55,13.4,30.2,5.6,8.3,344,0.18,0.29,0.00,44.1,14.8,83,16,30.293,30.025,24.2,32.2,44.1
742,2011-02-19,39.3,47,19.1,29.8,5.1,7.6,24,0.18,0.29,0.00,51.0,28.5,88,24,30.073,29.406,18.4,28.8,51.0
743,2011-02-20,28.1,45,8.7,29.6,16.4,23.1,340,0.18,0.29,0.00,32.5,23.8,92,28,29.762,29.402,32.2,47.2,32.5
744,2011-02-21,26.6,36,3.0,29.9,14.8,21.0,343,0.18,0.29,0.00,33.2,21.8,46,28,30.001,29.717,31.1,43.7,33.2
745,2011-02-22,31.6,24,-2.0,29.8,18.5,25.2,335,0.18,0.29,0.00,39.2,24.8,37,12,29.919,29.694,29.9,44.9,39.2
746,2011-02-23,30.9,39,7.9,29.8,10.4,15.2,336,0.18,0.29,0.00,41.1,23.9,79,16,29.970,29.713,31.1,43.7,41.1
747,2011-02-24,24.4,75,17.0,29.9,4.1,5.8,9,0.21,0.32,0.01,34.4,14.3,89,39,30.051,29.807,17.3,25.3,34.4
748,2011-02-25,18.3,85,14.5,29.9,0.6,1.2,103,0.21,0.32,0.00,26.1,13.1,88,83,30.050,29.678,6.9,10.4,26.1
749,2011-02-26,31.1,64,19.5,29.6,0.5,0.9,330,0.43,0.54,0.01,35.9,26.3,88,34,29.719,29.523,8.1,12.7,35.9
750,2011-02-27,33.5,33,7.0,29.6,9.7,14.6,343,0.48,0.59,0.01,39.5,27.3,53,21,29.867,29.434,29.9,42.6,39.5
751,2011-02-28,36.0,27,4.3,30.0,14.8,20.8,320,0.48,0.59,0.00,44.6,26.3,44,17,30.122,29.867,34.5,51.8,44.6
752,2011-03-28,31.4,68,20.3,29.8,4.9,7.3,277,0.00,0.59,0.01,37.2,26.6,90,30,30.078,29.688,20.7,31.1,37.2
753,2011-03-30,37.0,42,15.9,29.9,13.7,20.6,270,0.00,0.59,0.00,44.6,29.2,53,28,30.027,29.739,28.8,49.5,44.6
754,2011-03-31,45.6,45,24.7,29.7,16.3,25.4,280,0.01,0.60,0.01,53.5,39.1,65,27,29.768,29.591,42.6,48.3,53.5
755,2011-04-27,34.6,38,11.2,29.9,14.2,18.9,281,0.00,1.06,0.00,43.1,29.4,47,25,30.112,29.693,26.5,41.4,43.1
756,2011-04-28,44.2,24,7.9,29.9,12.2,16.7,272,0.00,1.06,0.00,55.8,33.1,50,9,30.087,29.669,29.9,39.1,55.8
757,2011-04-29,37.0,57,21.8,29.5,9.3,13.8,283,0.04,1.10,0.01,49.0,24.7,89,27,29.835,29.282,25.3,39.1,49.0
758,2011-04-30,29.7,34,4.5,30.0,10.0,14.5,282,0.04,1.10,0.00,38.4,22.1,54,20,30.175,29.835,25.3,36.8,38.4
759,2011-05-01,28.7,55,13.0,30.2,3.0,4.8,320,0.00,2.88,0.00,38.1,22.4,88,26,30.337,30.147,16.1,19.6,38.1
760,2011-05-02,29.8,58,15.4,30.4,4.7,7.3,289,0.05,2.93,0.01,43.8,12.4,85,28,30.546,30.217,20.7,27.6,43.8
761,2011-05-03,44.4,28,12.6,30.1,8.8,12.2,268,0.05,2.93,0.00,54.8,35.5,50,19,30.218,29.915,24.2,33.4,54.8
762,2011-05-04,42.9,41,19.4,30.0,9.2,13.1,277,0.05,2.93,0.00,51.4,33.6,80,18,30.233,29.773,24.2,36.8,51.4
763,2011-05-05,46.0,25,8.7,30.1,4.7,7.2,300,0.05,2.93,0.00,62.6,27.5,52,9,30.298,29.846,19.6,26.5,62.6
764,2011-05-06,56.0,20,14.6,29.6,10.1,15.2,282,0.05,2.93,0.00,66.6,35.8,44,2,30.022,29.295,31.1,44.9,72.9
765,2011-05-07,54.9,32,22.0,29.6,5.8,8.6,278,0.05,2.93,0.00,71.7,33.7,67,12,29.733,29.455,25.3,34.5,73.7
766,2011-05-08,55.7,26,14.6,29.4,6.9,9.6,272,0.05,2.93,0.00,72.0,33.1,65,8,29.677,29.188,23.0,35.7,72.4
767,2011-05-09,55.9,24,17.7,29.2,8.7,12.6,273,0.05,2.93,0.00,68.4,43.6,52,12,29.382,29.064,29.9,42.6,73.0
768,2011-05-10,48.5,31,16.7,29.5,8.0,11.5,291,0.05,2.93,0.00,60.7,38.5,54,12,29.634,29.334,23.0,31.1,60.7
769,2011-05-11,34.6,88,31.2,29.8,1.7,2.7,118,0.69,3.57,0.02,42.8,32.5,94,55,29.949,29.550,16.1,20.7,42.8
770,2011-05-12,39.7,68,29.1,30.0,4.3,6.8,311,0.90,3.78,0.01,48.0,32.5,92,44,30.160,29.867,13.8,26.5,48.0
771,2011-05-13,48.8,51,30.0,30.0,3.5,5.9,46,0.90,3.78,0.00,59.3,32.7,91,23,30.162,29.905,16.1,27.6,59.3
772,2011-05-14,33.3,86,29.6,30.2,2.6,3.9,66,0.90,3.78,0.00,38.6,27.5,92,71,30.224,30.030,10.4,12.7,38.6
773,2011-05-15,34.8,84,30.3,30.1,2.4,4.2,93,0.94,3.82,0.01,41.8,30.6,91,70,30.200,30.020,9.2,12.7,41.8
774,2011-05-16,46.1,68,35.6,29.8,3.5,5.3,68,0.94,3.82,0.00,62.7,33.7,87,38,30.057,29.557,15.0,19.6,62.7
775,2011-05-17,43.0,69,32.1,29.5,2.9,4.5,40,0.95,3.83,0.01,59.9,31.9,92,25,29.620,29.361,15.0,20.7,59.9
776,2011-05-18,36.0,89,33.1,29.6,1.7,2.6,34,1.70,4.58,0.03,40.8,32.5,93,79,29.691,29.450,10.4,12.7,40.8
777,2011-05-19,35.2,89,32.3,29.6,1.9,3.1,71,2.32,5.20,0.01,40.9,31.2,94,76,29.769,29.529,9.2,11.5,40.9
778,2011-05-20,39.8,69,29.4,29.7,5.9,8.5,275,2.40,5.28,0.01,51.3,30.0,94,36,29.806,29.661,20.7,26.5,51.3
779,2011-05-21,46.0,55,30.7,29.6,9.5,14.4,278,2.40,5.28,0.00,53.2,38.5,70,41,29.705,29.551,28.8,47.2,53.2
780,2011-05-22,54.8,37,28.4,29.6,8.8,13.0,285,2.40,5.28,0.00,65.3,46.5,48,23,29.667,29.441,27.6,46.0,75.6
781,2011-05-23,50.1,59,35.4,29.6,4.6,7.1,265,2.46,5.34,0.01,63.3,42.5,80,25,29.798,29.413,20.7,27.6,63.3
782,2011-05-24,42.9,73,34.0,29.7,4.3,6.4,283,2.55,5.43,0.01,51.1,32.1,91,44,29.789,29.525,20.7,31.1,51.1
783,2011-05-25,48.6,51,30.1,29.9,9.3,13.0,283,2.56,5.44,0.01,59.5,42.3,83,27,29.946,29.757,31.1,32.2,59.5
784,2011-05-26,51.3,51,28.5,29.7,5.4,7.8,272,2.56,5.44,0.00,68.4,33.2,92,16,30.037,29.293,25.3,34.5,73.8
785,2011-05-27,47.5,57,32.2,29.6,8.3,11.5,274,2.58,5.46,0.01,55.1,40.3,84,38,29.710,29.362,25.3,34.5,55.1
786,2011-05-28,45.0,78,38.3,29.6,3.7,5.5,69,2.62,5.50,0.01,49.1,39.6,90,64,29.708,29.398,15.0,19.6,49.1
787,2011-05-29,52.3,76,44.2,29.3,3.0,4.8,72,2.62,5.50,0.00,65.6,43.1,94,46,29.504,29.153,15.0,19.6,79.1
788,2011-05-30,46.6,50,26.7,29.5,11.5,17.2,287,2.63,5.51,0.01,54.4,38.2,93,17,29.910,29.219,32.2,46.0,54.4
789,2011-05-31,52.3,28,18.2,30.0,9.5,14.0,277,2.63,5.51,0.00,68.8,40.6,54,10,30.083,29.900,28.8,41.4,73.7
790,2011-06-01,55.6,39,26.6,29.9,2.4,4.1,266,0.00,5.51,0.00,76.1,35.5,71,12,30.059,29.627,11.5,25.3,76.1
791,2011-06-02,59.6,34,24.7,29.5,5.7,8.6,274,0.00,5.51,0.00,77.6,38.1,75,10,29.900,29.397,27.6,35.7,76.7
792,2011-06-03,53.8,34,24.8,29.7,3.3,6.0,174,0.00,5.51,0.00,63.5,41.2,70,15,30.024,29.488,15.0,21.9,63.5
793,2011-06-04,54.6,58,38.6,30.0,2.2,4.2,123,0.00,5.51,0.00,70.8,35.5,87,33,30.122,29.905,12.7,20.7,79.1
794,2011-06-05,60.8,42,29.4,29.9,6.1,8.9,276,0.00,5.51,0.00,78.1,38.3,91,11,30.067,29.727,23.0,34.5,78.6
795,2011-06-06,61.8,36,30.8,29.6,3.6,6.2,242,0.00,5.51,0.00,78.5,39.2,76,13,29.810,29.321,28.8,40.3,78.4
796,2011-06-07,62.1,17,15.2,29.5,11.2,15.4,259,0.00,5.51,0.00,71.6,46.4,31,9,29.731,29.334,25.3,39.1,72.8
797,2011-06-08,55.1,45,33.1,29.7,3.4,6.4,138,0.10,5.61,0.02,66.2,38.8,86,26,29.787,29.632,16.1,19.6,78.7
798,2011-06-09,51.8,80,45.6,29.7,7.0,9.4,59,0.20,5.71,0.01,62.1,44.1,93,55,29.951,29.624,23.0,28.8,62.1
799,2011-06-10,53.2,59,38.2,29.8,4.2,6.7,79,0.20,5.71,0.00,65.5,38.3,91,32,29.946,29.766,17.3,19.6,79.0
800,2011-06-11,55.2,52,33.6,29.7,3.2,5.2,329,0.20,5.71,0.00,74.9,35.2,91,12,29.873,29.573,16.1,27.6,78.7
801,2011-06-12,58.6,37,24.3,29.7,6.6,9.5,267,0.20,5.71,0.00,75.6,37.3,87,7,29.978,29.602,25.3,34.5,78.8
802,2011-06-13,57.2,35,27.0,29.7,4.0,6.2,288,0.20,5.71,0.00,74.0,37.6,77,11,29.831,29.621,20.7,29.9,78.1
803,2011-06-14,57.6,34,26.7,29.8,7.2,11.5,293,0.20,5.71,0.00,69.4,41.9,66,15,29.846,29.693,25.3,39.1,74.2
804,2011-06-15,58.1,36,26.8,29.7,5.0,7.7,286,0.20,5.71,0.00,77.8,34.9,80,11,29.905,29.531,28.8,35.7,77.0
805,2011-06-16,61.4,40,35.7,29.4,5.3,8.5,268,0.20,5.71,0.00,75.4,45.2,75,19,29.609,29.329,21.9,38.0,78.4
806,2011-06-17,53.1,58,37.4,29.7,8.1,11.5,266,0.41,5.92,0.01,61.6,43.3,89,35,29.865,29.407,25.3,33.4,61.6
807,2011-06-18,54.9,52,35.4,29.7,7.7,11.1,274,0.42,5.93,0.01,65.2,41.6,91,25,29.837,29.564,26.5,39.1,77.1
808,2011-06-19,52.1,69,41.0,29.5,3.7,5.8,333,0.85,6.36,0.03,66.3,44.2,91,27,29.641,29.360,28.8,39.1,79.2
809,2011-06-20,51.2,67,39.6,29.6,5.7,8.5,327,1.10,6.61,0.01,63.1,41.8,91,41,29.754,29.484,20.7,34.5,63.1
810,2011-06-21,57.1,42,32.5,29.8,6.6,10.6,311,1.10,6.61,0.00,68.3,45.8,69,25,29.888,29.690,20.7,31.1,77.6
811,2011-06-22,58.6,50,37.2,29.8,2.8,4.9,289,1.10,6.61,0.00,76.1,38.5,86,18,29.963,29.724,15.0,25.3,78.8
812,2011-06-23,59.1,54,39.9,29.7,2.4,3.9,311,1.12,6.63,0.01,77.6,40.5,89,20,29.847,29.596,18.4,27.6,79.1
813,2011-06-24,62.7,46,36.6,29.6,4.0,6.4,269,1.12,6.63,0.00,80.1,40.6,89,13,29.756,29.442,23.0,29.9,79.2
814,2011-06-25,64.0,36,30.3,29.6,5.1,7.6,274,1.12,6.63,0.00,79.9,41.5,88,10,29.669,29.474,21.9,29.9,78.6
815,2011-06-26,65.1,24,22.1,29.5,7.9,11.8,278,1.12,6.63,0.00,79.4,41.9,60,9,29.646,29.388,24.2,36.8,77.8
816,2011-06-27,57.3,56,41.2,29.8,2.7,4.9,138,1.13,6.64,0.01,66.8,45.7,83,36,29.933,29.639,10.4,13.8,79.2
817,2011-06-28,66.0,42,33.0,29.8,4.8,6.9,266,1.13,6.64,0.00,84.7,40.8,92,11,29.950,29.560,23.0,29.9,81.6
818,2011-06-29,65.6,39,37.1,29.6,5.7,8.4,259,1.15,6.66,0.01,84.7,48.0,78,15,29.840,29.450,39.1,46.0,81.7
819,2011-06-30,61.3,58,44.0,29.6,4.9,7.4,281,1.32,6.83,0.02,78.8,49.2,87,17,29.807,29.373,25.3,41.4,79.0
820,2011-07-14,64.9,61,48.8,29.6,3.1,5.0,261,0.00,6.83,0.00,78.8,51.3,92,23,29.822,29.539,18.4,26.5,78.2
821,2011-07-15,64.8,50,41.5,29.6,3.0,5.0,244,0.00,6.83,0.00,82.4,44.6,88,13,29.790,29.435,17.3,21.9,80.6
822,2011-07-16,63.8,60,47.2,29.7,2.2,3.6,277,0.08,6.91,0.02,83.6,47.1,90,19,29.849,29.611,15.0,19.6,81.1
823,2011-07-17,62.9,70,51.3,29.8,2.7,4.3,296,0.57,7.40,0.14,84.0,49.9,93,30,30.001,29.690,16.1,25.3,82.8
824,2011-07-18,65.0,69,52.7,29.9,3.7,5.8,283,0.72,7.55,0.03,82.8,48.9,95,30,30.033,29.728,21.9,33.4,82.3
825,2011-07-19,69.0,49,47.7,29.7,6.7,10.0,279,0.73,7.56,0.01,83.4,53.3,80,27,29.848,29.555,19.6,31.1,81.4
826,2011-07-20,69.8,39,42.6,29.6,8.6,12.7,280,0.73,7.56,0.00,83.8,54.3,65,19,29.745,29.515,20.7,34.5,81.2
827,2011-07-21,64.7,50,41.7,29.7,3.6,5.7,295,0.77,7.60,0.01,83.4,44.9,91,16,29.798,29.545,17.3,25.3,80.8
828,2011-07-22,66.6,39,34.1,29.6,5.1,7.5,267,0.77,7.60,0.00,83.8,43.8,88,12,29.803,29.513,21.9,29.9,81.0
829,2011-07-23,68.2,36,34.9,29.7,4.3,6.5,269,0.77,7.60,0.00,86.1,46.4,80,8,29.783,29.612,20.7,26.5,82.8
830,2011-07-24,68.1,51,46.0,29.8,3.1,5.0,83,0.77,7.60,0.00,85.2,49.2,92,13,29.912,29.742,17.3,21.9,82.1
831,2011-07-25,67.7,52,45.8,29.7,2.3,4.0,59,0.77,7.60,0.00,84.7,48.8,93,17,29.894,29.558,15.0,19.6,82.3
832,2011-07-26,67.8,46,44.9,29.5,6.0,9.0,280,0.79,7.62,0.01,78.5,56.2,84,27,29.655,29.442,17.3,25.3,78.7
833,2011-07-27,67.2,47,45.4,29.6,5.0,7.5,279,0.79,7.62,0.00,78.6,54.7,75,23,29.716,29.518,13.8,19.6,79.1
834,2011-07-28,61.9,59,45.8,29.8,3.0,4.9,285,1.18,8.01,0.12,76.0,47.7,91,28,29.991,29.702,13.8,19.6,78.8
835,2011-07-29,63.5,56,44.8,29.9,2.2,4.0,131,1.18,8.01,0.00,77.9,45.4,91,27,30.048,29.741,12.7,19.6,79.0
836,2011-07-30,66.6,41,37.3,29.9,2.8,4.6,106,1.18,8.01,0.00,85.7,44.8,85,15,29.968,29.735,16.1,24.2,82.5
837,2011-07-31,67.0,48,44.3,29.8,3.9,5.9,320,1.18,8.01,0.00,86.3,48.2,87,21,29.893,29.646,21.9,27.6,83.4
838,2011-08-01,70.6,43,46.9,29.7,8.4,12.1,276,0.00,8.94,0.00,81.1,61.5,59,28,29.780,29.610,20.7,29.9,79.8
839,2011-08-02,67.9,53,49.6,29.8,4.2,6.8,302,0.00,8.94,0.00,78.3,60.9,76,31,29.813,29.664,12.7,21.9,79.0
840,2011-08-03,64.6,64,51.1,29.7,2.7,4.4,54,0.01,8.95,0.01,79.0,51.3,93,31,29.867,29.638,17.3,24.2,79.4
841,2011-08-04,65.3,48,43.9,29.7,4.8,7.4,268,0.01,8.95,0.00,77.4,52.9,78,27,29.814,29.629,16.1,24.2,79.0
842,2011-08-05,67.4,37,36.8,29.7,6.5,9.7,286,0.01,8.95,0.00,80.7,51.6,74,16,29.784,29.598,21.9,32.2,79.0
843,2011-08-06,64.4,39,33.5,29.8,3.9,6.1,285,0.01,8.95,0.00,82.8,43.5,85,14,29.864,29.638,19.6,28.8,80.3
844,2011-08-07,65.5,31,27.1,29.7,4.8,7.5,286,0.01,8.95,0.00,84.5,41.3,82,9,29.818,29.565,23.0,32.2,81.5
845,2011-08-08,67.1,22,24.1,29.7,5.5,8.6,296,0.01,8.95,0.00,83.0,50.2,53,8,29.747,29.591,20.7,29.9,80.3
846,2011-08-09,64.5,41,32.9,29.7,4.3,6.7,320,0.01,8.95,0.00,84.3,41.1,84,10,29.775,29.529,18.4,26.5,81.3
847,2011-08-10,61.2,61,46.1,29.7,3.9,6.1,73,0.01,8.95,0.00,75.3,44.6,93,34,29.733,29.575,15.0,19.6,79.1
848,2011-08-11,63.2,35,28.9,29.7,4.3,6.6,282,0.01,8.95,0.00,83.2,39.9,79,10,29.822,29.560,21.9,32.2,80.5
849,2011-08-12,62.3,37,34.7,29.8,3.2,5.4,99,0.01,8.95,0.00,77.4,41.9,64,15,29.843,29.688,15.0,20.7,79.1
850,2011-08-13,63.0,48,40.0,29.8,3.6,5.7,82,0.01,8.95,0.00,80.1,40.5,83,13,29.967,29.750,19.6,24.2,79.1
851,2011-08-14,63.3,52,43.4,29.8,5.6,8.7,287,0.12,9.06,0.01,74.4,48.3,88,26,29.879,29.621,20.7,34.5,79.2
852,2011-08-15,69.8,36,40.1,29.6,7.8,11.7,275,0.12,9.06,0.00,81.4,58.1,52,20,29.699,29.518,17.3,28.8,79.5
853,2011-08-16,64.6,44,40.3,29.8,4.8,7.6,278,0.12,9.06,0.00,83.8,48.2,88,18,29.937,29.591,19.6,31.1,81.1
854,2011-08-17,64.9,44,36.5,29.9,3.4,5.4,284,0.12,9.06,0.00,87.6,42.9,91,10,30.016,29.736,21.9,29.9,83.9
855,2011-08-18,66.0,32,27.8,29.8,3.3,5.7,303,0.12,9.06,0.00,89.7,41.2,76,6,29.942,29.654,18.4,29.9,85.8
856,2011-08-19,65.3,36,36.0,29.7,4.8,7.1,294,0.13,9.07,0.01,76.1,52.8,73,21,29.767,29.493,18.4,26.5,79.2
857,2011-08-20,64.2,52,43.7,29.8,3.1,5.3,79,0.13,9.07,0.00,81.2,45.2,90,25,29.908,29.716,13.8,20.7,79.7
858,2011-08-21,64.3,57,45.5,29.8,4.4,6.7,276,0.24,9.18,0.01,84.0,48.9,92,19,29.916,29.687,18.4,24.2,81.3
859,2011-08-22,67.8,43,41.4,29.8,5.2,7.8,284,0.24,9.18,0.00,83.9,50.4,79,19,29.854,29.674,18.4,26.5,81.2
860,2011-08-23,71.1,30,34.2,29.7,5.2,8.0,293,0.24,9.18,0.00,87.6,51.1,65,12,29.795,29.610,16.1,25.3,83.9
861,2011-08-24,68.2,36,37.3,29.8,3.5,5.4,317,0.24,9.18,0.00,86.1,48.8,80,16,29.879,29.693,19.6,31.1,82.8
862,2011-08-25,66.0,48,42.5,29.8,4.7,6.8,287,0.35,9.29,0.02,85.6,46.2,85,18,29.880,29.670,17.3,26.5,82.4
863,2011-08-26,64.5,57,47.1,29.9,2.8,4.5,1,0.35,9.29,0.00,80.9,50.2,90,23,30.010,29.751,19.6,26.5,79.5
864,2011-08-27,63.7,57,45.7,29.9,2.9,4.6,271,0.35,9.29,0.00,83.0,47.3,92,22,30.017,29.736,15.0,21.9,80.8
865,2011-08-28,62.6,60,47.1,29.8,2.2,3.6,10,0.39,9.33,0.01,84.0,51.0,85,20,29.914,29.681,21.9,28.8,81.3
866,2011-08-29,62.1,62,46.6,29.7,5.0,7.7,282,0.45,9.39,0.01,78.5,51.1,94,25,29.853,29.578,20.7,35.7,79.0
867,2011-08-30,67.5,35,37.1,29.6,7.4,10.8,281,0.45,9.39,0.00,82.0,52.0,61,20,29.723,29.541,20.7,34.5,79.9
868,2011-08-31,69.7,33,36.6,29.6,8.2,11.9,265,0.45,9.39,0.00,84.9,55.1,77,14,29.726,29.405,34.5,51.8,81.8
869,2011-09-26,61.2,31,25.8,29.8,3.3,5.3,294,0.00,9.39,0.00,78.1,38.3,68,11,29.833,29.664,16.1,21.9,77.0
870,2011-09-27,57.2,40,29.8,29.9,2.0,3.7,294,0.00,9.39,0.00,76.5,37.2,84,14,30.075,29.824,11.5,20.7,76.6
871,2011-09-29,53.4,43,28.4,30.0,5.4,7.3,326,0.00,9.39,0.00,67.1,35.6,78,21,30.342,29.869,10.4,12.7,73.9
872,2011-09-30,52.2,50,28.3,30.1,3.1,5.0,281,0.00,9.39,0.00,78.5,29.5,92,12,30.327,29.894,16.1,27.6,77.6
873,2011-10-01,55.6,44,30.5,30.0,2.7,4.4,270,0.00,10.46,0.00,75.8,35.6,76,16,30.176,29.821,21.9,26.5,77.0
874,2011-10-02,58.0,41,32.8,29.9,2.8,4.4,291,0.00,10.46,0.00,73.6,42.8,68,18,30.023,29.822,12.7,17.3,77.6
875,2011-10-03,55.0,49,33.7,29.9,1.9,3.5,248,0.00,10.46,0.00,72.7,37.3,80,23,30.150,29.777,15.0,20.7,78.3
876,2011-10-04,54.1,52,34.4,29.8,4.1,6.2,260,0.00,10.46,0.00,70.8,37.3,76,24,29.921,29.531,21.9,31.1,77.1
877,2011-10-05,54.3,47,33.8,29.5,5.7,8.8,275,0.00,10.46,0.00,62.9,21.5,74,24,29.585,29.281,16.1,24.2,62.9
878,2011-10-06,44.4,50,25.4,29.4,8.1,12.0,279,0.01,10.47,0.01,62.6,35.0,83,24,29.600,29.120,29.9,42.6,62.6
879,2011-10-07,40.8,27,8.6,29.8,12.0,17.4,277,0.02,10.48,0.01,50.7,33.5,41,15,29.920,29.557,27.6,42.6,50.7
880,2011-10-08,34.1,76,26.1,30.0,1.0,1.9,286,0.22,10.68,0.01,38.6,30.1,91,32,30.226,29.762,11.5,12.7,38.6
881,2011-10-09,36.6,74,28.3,30.1,2.5,4.1,332,0.24,10.70,0.01,49.9,25.6,90,32,30.253,29.935,16.1,21.9,49.9
882,2011-10-10,42.8,49,22.8,29.9,7.5,10.8,279,0.24,10.70,0.00,56.6,29.8,91,26,30.014,29.747,24.2,34.5,56.6
883,2011-10-11,45.6,54,29.0,29.7,7.9,11.9,274,0.26,10.72,0.01,55.7,34.7,82,29,29.841,29.633,23.0,33.4,55.7
884,2011-10-12,48.1,30,15.6,29.9,9.5,14.6,275,0.27,10.73,0.01,58.1,40.3,76,13,30.033,29.744,21.9,43.7,58.1
885,2011-10-13,54.2,23,16.4,29.8,3.0,4.1,257,0.27,10.73,0.00,66.5,46.0,44,16,29.932,29.688,25.3,36.8,73.8
886,2011-10-14,55.4,31,24.2,29.8,0.0,0.0,274,0.27,10.73,0.00,68.7,44.3,45,18,29.872,29.685,0.0,0.0,74.2
887,2011-10-15,60.8,23,21.4,29.8,0.0,0.0,264,0.27,10.73,0.00,73.7,50.4,34,12,29.907,29.619,0.0,0.0,74.3
